year,month,day,hour,air_temp[C]_scale_10,dew_point_temp[C]_scale_10,wind_direction[degrees],wind_speed_rate[meters.per.second]_scale_10,coverage_code,precipitation[millimeters]_1Hour,precipitation[millimeters]_6Hour
2017,11,7,15,133,133,150,15,-9999,18,-9999
2017,11,7,16,131,131,0,0,0,8,-9999
2017,11,7,17,134,134,190,15,0,8,-9999
2017,11,7,18,151,149,170,21,-9999,-9999,76
2017,11,7,19,168,138,190,36,4,-9999,-9999
2017,11,7,20,160,140,200,36,0,-9999,-9999
2017,11,7,21,144,144,140,26,-9999,-9999,-9999
2017,11,7,22,148,146,0,0,-9999,-9999,-9999
2017,11,7,23,141,140,0,0,-9999,-9999,-9999
2017,11,8,0,129,129,0,0,9,-9999,-9999
2017,11,8,1,128,128,150,15,-9999,-9999,-9999
2017,11,8,2,140,140,0,0,4,5,-9999
2017,11,8,3,139,139,0,0,4,-9999,-9999
2017,11,8,4,130,130,130,15,-9999,-9999,-9999
2017,11,8,5,120,120,0,0,-9999,-9999,-9999
2017,11,8,6,132,127,280,21,-9999,-9999,5
2017,11,8,7,127,125,0,0,0,-9999,-9999
2017,11,8,8,107,107,130,21,-9999,-9999,-9999
2017,11,8,9,85,85,120,26,4,-9999,-9999
2017,11,8,10,72,72,110,21,4,-9999,-9999
2017,11,8,11,65,65,140,26,-9999,-9999,-9999
2017,11,8,12,60,60,120,26,-9999,-9999,-9999
2017,11,8,13,57,57,90,21,-9999,-9999,-9999
2017,11,8,14,53,53,0,0,-9999,-9999,-9999
2017,11,8,15,53,53,0,0,-9999,-9999,-9999
2017,11,8,16,57,57,130,15,-9999,3,-9999
2017,11,8,17,56,56,0,0,-9999,-9999,-9999
2017,11,8,18,56,56,120,21,-9999,-9999,3
2017,11,8,19,59,59,110,21,-9999,-9999,-9999
2017,11,8,20,60,60,120,31,-9999,-9999,-9999
2017,11,8,21,58,58,120,21,-9999,-9999,-9999
2017,11,8,22,55,55,110,15,-9999,-9999,-9999
2017,11,8,23,55,55,0,0,-9999,-9999,-9999
2017,11,9,0,52,52,120,21,9,-9999,-9999
2017,11,9,1,53,53,0,0,9,-9999,-9999
2017,11,9,2,51,51,90,15,-9999,-9999,-9999
2017,11,9,3,51,51,120,15,-9999,-9999,-9999
2017,11,9,4,50,50,120,15,-9999,-9999,-9999
2017,11,9,5,50,50,110,15,-9999,-9999,-9999
2017,11,9,6,50,50,0,0,-9999,-9999,-9999
2017,11,9,7,50,50,0,0,-9999,-9999,-9999
2017,11,9,8,48,48,0,0,-9999,-9999,-9999
2017,11,9,9,50,50,0,0,-9999,3,-9999
2017,11,9,10,50,50,0,0,-9999,3,-9999
2017,11,9,11,50,50,0,0,-9999,3,-9999
2017,11,9,12,53,53,0,0,-9999,-9999,8
2017,11,9,13,55,55,0,0,-9999,-9999,-9999
2017,11,9,14,60,60,0,0,-9999,-9999,-9999
2017,11,9,15,69,69,290,15,-9999,-9999,-9999
2017,11,9,16,78,78,300,36,-9999,-9999,-9999
2017,11,9,17,97,78,290,36,-9999,-9999,-9999
2017,11,9,18,101,73,280,51,4,-9999,-9999
2017,11,9,19,111,65,290,51,4,-9999,-9999
2017,11,9,20,108,65,290,57,4,-9999,-9999
2017,11,9,21,96,63,300,51,-9999,-9999,-9999
2017,11,9,22,85,71,300,41,-9999,-9999,-9999
2017,11,9,23,79,75,300,57,-9999,-9999,-9999
2017,11,10,0,69,45,300,51,0,-9999,-9999
2017,11,10,1,61,38,310,41,0,-9999,-9999
2017,11,10,2,57,39,300,67,0,-9999,-9999
2017,11,10,3,60,13,300,62,0,-9999,-9999
2017,11,10,4,60,15,310,57,0,-9999,-9999
2017,11,10,5,57,2,310,93,0,-9999,-9999
2017,11,10,6,51,6,290,51,0,-9999,-9999
2017,11,10,7,48,2,300,103,0,-9999,-9999
2017,11,10,8,45,-10,310,62,0,-9999,-9999
2017,11,10,9,40,-12,310,88,0,-9999,-9999
2017,11,10,10,35,-13,290,46,0,-9999,-9999
2017,11,10,11,30,-11,300,72,0,-9999,-9999
2017,11,10,12,25,-12,300,98,0,-9999,-9999
2017,11,10,13,28,-10,290,103,0,-9999,-9999
2017,11,10,14,31,-11,280,67,0,-9999,-9999
2017,11,10,15,37,-17,310,93,0,-9999,-9999
2017,11,10,16,49,-20,310,67,0,-9999,-9999
2017,11,10,17,63,-22,300,93,0,-9999,-9999
2017,11,10,18,68,-25,290,57,0,-9999,-9999
2017,11,10,19,76,-25,290,67,0,-9999,-9999
2017,11,10,20,75,-31,300,57,0,-9999,-9999
2017,11,10,21,69,-35,290,51,0,-9999,-9999
2017,11,10,22,55,-34,280,46,0,-9999,-9999
2017,11,10,23,43,-35,300,46,0,-9999,-9999
2017,11,11,0,35,-41,280,31,0,-9999,-9999
2017,11,11,1,25,-48,0,0,0,-9999,-9999
2017,11,11,2,12,-41,0,0,0,-9999,-9999
2017,11,11,3,-10,-33,0,0,0,-9999,-9999
2017,11,11,4,-17,-35,0,0,0,-9999,-9999
2017,11,11,5,-25,-28,0,0,0,-9999,-9999
2017,11,11,6,-26,-28,0,0,0,-9999,-9999
2017,11,11,7,-25,-60,120,31,0,-9999,-9999
2017,11,11,8,-30,-52,130,41,4,-9999,-9999
2017,11,11,9,-35,-53,110,21,-9999,-9999,-9999
2017,11,11,10,-40,-69,120,15,-9999,-9999,-9999
2017,11,11,11,-50,-76,120,15,0,-9999,-9999
2017,11,11,12,-58,-93,0,0,0,-9999,-9999
2017,11,11,13,-47,-90,110,15,0,-9999,-9999
2017,11,11,14,-33,-92,90,15,0,-9999,-9999
2017,11,11,15,-23,-93,90,15,0,-9999,-9999
2017,11,11,16,-1,-90,130,21,0,-9999,-9999
2017,11,11,17,14,-81,110,21,0,-9999,-9999
2017,11,11,18,30,-71,130,26,0,-9999,-9999
2017,11,11,19,40,-66,120,31,0,-9999,-9999
2017,11,11,20,41,-65,130,36,0,-9999,-9999
2017,11,11,21,35,-63,120,36,0,-9999,-9999
2017,11,11,22,25,-59,120,26,0,-9999,-9999
2017,11,11,23,7,-62,130,15,0,-9999,-9999
2017,11,12,0,-6,-50,0,0,0,-9999,-9999
2017,11,12,1,-10,-52,0,0,0,-9999,-9999
2017,11,12,2,-17,-52,120,21,0,-9999,-9999
2017,11,12,3,-24,-55,0,0,0,-9999,-9999
2017,11,12,4,-16,-55,0,0,0,-9999,-9999
2017,11,12,5,-35,-52,90,15,0,-9999,-9999
2017,11,12,6,-30,-52,0,0,0,-9999,-9999
2017,11,12,7,-28,-50,0,0,0,-9999,-9999
2017,11,12,8,-26,-50,0,0,0,-9999,-9999
2017,11,12,9,-26,-45,0,0,0,-9999,-9999
2017,11,12,10,-14,-45,0,0,-9999,-9999,-9999
2017,11,12,11,-16,-41,0,0,0,-9999,-9999
2017,11,12,12,-7,-45,0,0,0,-9999,-9999
2017,11,12,13,-3,-37,0,0,0,-9999,-9999
2017,11,12,14,8,-26,0,0,0,-9999,-9999
2017,11,12,15,34,-10,0,0,4,-9999,-9999
2017,11,12,16,59,9,0,0,4,-9999,-9999
2017,11,12,17,93,37,200,21,4,-9999,-9999
2017,11,12,18,95,30,210,31,4,-9999,-9999
2017,11,12,19,88,33,0,0,0,-9999,-9999
2017,11,12,20,86,32,180,26,4,-9999,-9999
2017,11,12,21,83,39,130,21,-9999,-9999,-9999
2017,11,12,22,78,53,0,0,4,-9999,-9999
2017,11,12,23,75,57,0,0,-9999,-9999,-9999
2017,11,13,0,77,73,0,0,4,-9999,-9999
2017,11,13,1,80,80,290,21,4,3,-9999
2017,11,13,2,81,76,290,21,0,-9999,-9999
2017,11,13,3,82,72,270,21,-9999,-9999,-9999
2017,11,13,4,80,70,290,21,4,-9999,-9999
2017,11,13,5,84,48,240,15,-9999,-9999,-9999
2017,11,13,6,80,51,290,21,-9999,-9999,3
2017,11,13,7,75,72,290,62,-9999,-9999,-9999
2017,11,13,8,72,68,300,67,-9999,-9999,-9999
2017,11,13,9,72,65,290,72,-9999,-9999,-9999
2017,11,13,10,71,60,290,62,4,-9999,-9999
2017,11,13,11,71,57,290,98,4,-9999,-9999
2017,11,13,12,72,47,330,21,-9999,-9999,-9999
2017,11,13,13,67,41,310,31,-9999,-9999,-9999
2017,11,13,14,65,22,330,67,-9999,-9999,-9999
2017,11,13,15,72,22,300,103,4,-9999,-9999
2017,11,13,16,80,14,310,93,4,-9999,-9999
2017,11,13,17,75,17,300,77,0,-9999,-9999
2017,11,13,18,86,15,300,77,0,-9999,-9999
2017,11,13,19,80,15,300,62,0,-9999,-9999
2017,11,13,20,79,11,290,82,0,-9999,-9999
2017,11,13,21,69,10,300,51,4,-9999,-9999
2017,11,13,22,55,5,320,46,4,-9999,-9999
2017,11,13,23,42,0,310,77,-9999,-9999,-9999
2017,11,14,0,35,-2,300,82,-9999,-9999,-9999
2017,11,14,1,33,-4,310,51,-9999,-9999,-9999
2017,11,14,2,30,-6,290,36,-9999,-9999,-9999
2017,11,14,3,25,-9,350,21,-9999,-9999,-9999
2017,11,14,4,25,-10,0,0,-9999,-9999,-9999
2017,11,14,5,18,-13,300,15,0,-9999,-9999
2017,11,14,6,6,-16,0,0,0,-9999,-9999
2017,11,14,7,-15,-15,0,0,0,-9999,-9999
2017,11,14,8,-20,-20,0,0,0,-9999,-9999
2017,11,14,9,-25,-25,0,0,0,-9999,-9999
2017,11,14,10,-23,-23,0,0,-9999,-9999,-9999
2017,11,14,11,-16,-16,0,0,-9999,-9999,-9999
2017,11,14,12,-5,-9,0,0,-9999,-9999,-9999
2017,11,14,13,-5,-5,0,0,-9999,-9999,-9999
2017,11,14,14,12,6,0,0,-9999,-9999,-9999
2017,11,14,15,35,21,0,0,4,-9999,-9999
2017,11,14,16,46,15,0,0,-9999,-9999,-9999
2017,11,14,17,45,15,90,21,4,-9999,-9999
2017,11,14,18,60,20,80,21,0,-9999,-9999
2017,11,14,19,61,14,110,21,0,-9999,-9999
2017,11,14,20,55,15,120,31,0,-9999,-9999
2017,11,14,21,48,15,120,21,0,-9999,-9999
2017,11,14,22,38,11,120,26,0,-9999,-9999
2017,11,14,23,24,11,0,0,0,-9999,-9999
2017,11,15,0,12,12,0,0,4,-9999,-9999
2017,11,15,1,8,8,0,0,-9999,-9999,-9999
2017,11,15,2,21,21,0,0,-9999,-9999,-9999
2017,11,15,3,28,23,0,0,-9999,-9999,-9999
2017,11,15,4,30,20,0,0,-9999,-9999,-9999
2017,11,15,5,30,20,0,0,-9999,-9999,-9999
2017,11,15,6,31,5,0,0,-9999,-9999,-9999
2017,11,15,7,28,0,110,21,-9999,-9999,-9999
2017,11,15,8,26,1,150,26,-9999,-9999,-9999
2017,11,15,9,25,0,0,0,-9999,-9999,-9999
2017,11,15,10,26,0,250,15,-9999,-9999,-9999
2017,11,15,11,17,-4,0,0,-9999,-9999,-9999
2017,11,15,12,0,-2,0,0,0,-9999,-9999
2017,11,15,13,1,1,0,0,-9999,-9999,-9999
2017,11,15,14,16,14,0,0,0,-9999,-9999
2017,11,15,15,40,10,130,21,0,-9999,-9999
2017,11,15,16,42,11,110,31,0,-9999,-9999
2017,11,15,17,56,13,100,26,0,-9999,-9999
2017,11,15,18,68,17,100,21,0,-9999,-9999
2017,11,15,19,65,10,130,26,0,-9999,-9999
2017,11,15,20,70,13,90,15,0,-9999,-9999
2017,11,15,21,61,5,120,21,0,-9999,-9999
2017,11,15,22,47,5,130,21,0,-9999,-9999
2017,11,15,23,40,4,0,0,0,-9999,-9999
2017,11,16,0,33,5,0,0,4,-9999,-9999
2017,11,16,1,39,13,140,15,4,-9999,-9999
2017,11,16,2,50,18,220,15,4,-9999,-9999
2017,11,16,3,70,17,290,31,4,-9999,-9999
2017,11,16,4,73,14,280,41,4,-9999,-9999
2017,11,16,5,70,27,280,41,-9999,-9999,-9999
2017,11,16,6,63,45,300,67,-9999,-9999,-9999
2017,11,16,7,62,60,300,72,-9999,-9999,-9999
2017,11,16,8,62,60,300,88,-9999,-9999,-9999
2017,11,16,9,62,62,290,93,-9999,-9999,-9999
2017,11,16,10,62,62,300,72,-9999,-9999,-9999
2017,11,16,11,64,60,290,108,-9999,-9999,-9999
2017,11,16,12,63,32,300,108,4,-9999,-9999
2017,11,16,13,62,20,310,98,-9999,-9999,-9999
2017,11,16,14,66,10,300,93,0,-9999,-9999
2017,11,16,15,70,20,290,77,0,-9999,-9999
2017,11,16,16,85,5,300,67,0,-9999,-9999
2017,11,16,17,97,-1,310,88,0,-9999,-9999
2017,11,16,18,101,-8,290,82,0,-9999,-9999
2017,11,16,19,107,-10,310,41,0,-9999,-9999
2017,11,16,20,107,-15,280,41,0,-9999,-9999
2017,11,16,21,103,-22,300,51,0,-9999,-9999
2017,11,16,22,95,-13,290,31,0,-9999,-9999
2017,11,16,23,79,-8,0,0,0,-9999,-9999
2017,11,17,0,75,-10,290,15,0,-9999,-9999
2017,11,17,1,75,-15,320,36,0,-9999,-9999
2017,11,17,2,70,-17,290,31,0,-9999,-9999
2017,11,17,3,60,-20,300,67,0,-9999,-9999
2017,11,17,4,57,-25,300,108,0,-9999,-9999
2017,11,17,5,51,-40,290,46,0,-9999,-9999
2017,11,17,6,46,-44,280,46,0,-9999,-9999
2017,11,17,7,40,-45,290,31,0,-9999,-9999
2017,11,17,8,36,-40,290,26,0,-9999,-9999
2017,11,17,9,27,-31,280,36,0,-9999,-9999
2017,11,17,10,26,-25,280,41,0,-9999,-9999
2017,11,17,11,22,-33,0,0,0,-9999,-9999
2017,11,17,12,6,-48,280,21,0,-9999,-9999
2017,11,17,13,0,-42,0,0,0,-9999,-9999
2017,11,17,14,22,-48,0,0,0,-9999,-9999
2017,11,17,15,65,-33,0,0,0,-9999,-9999
2017,11,17,16,117,-82,130,15,0,-9999,-9999
2017,11,17,17,141,-123,220,36,0,-9999,-9999
2017,11,17,18,139,-110,170,36,0,-9999,-9999
2017,11,17,19,137,-103,230,26,0,-9999,-9999
2017,11,17,20,131,-70,170,26,0,-9999,-9999
2017,11,17,21,121,-64,170,26,0,-9999,-9999
2017,11,17,22,103,-47,150,15,0,-9999,-9999
2017,11,17,23,72,-32,0,0,0,-9999,-9999
2017,11,18,0,71,-34,350,15,0,-9999,-9999
2017,11,18,1,49,-27,0,0,0,-9999,-9999
2017,11,18,2,32,-24,0,0,0,-9999,-9999
2017,11,18,3,33,-22,0,0,0,-9999,-9999
2017,11,18,4,66,-25,360,31,0,-9999,-9999
2017,11,18,5,66,-20,160,15,0,-9999,-9999
2017,11,18,6,70,-15,210,21,0,-9999,-9999
2017,11,18,7,68,-10,0,0,4,-9999,-9999
2017,11,18,8,68,-10,250,15,4,-9999,-9999
2017,11,18,9,67,-8,0,0,0,-9999,-9999
2017,11,18,10,50,-5,0,0,0,-9999,-9999
2017,11,18,11,65,-3,240,31,0,-9999,-9999
2017,11,18,12,65,-2,210,41,0,-9999,-9999
2017,11,18,13,70,0,0,0,0,-9999,-9999
2017,11,18,14,86,-1,0,0,0,-9999,-9999
2017,11,18,15,132,1,240,51,4,-9999,-9999
2017,11,18,16,138,3,0,0,0,-9999,-9999
2017,11,18,17,115,6,190,46,0,-9999,-9999
2017,11,18,18,117,39,220,21,0,-9999,-9999
2017,11,18,19,121,54,200,51,0,-9999,-9999
2017,11,18,20,110,60,210,41,0,-9999,-9999
2017,11,18,21,106,64,190,26,0,-9999,-9999
2017,11,18,22,101,65,200,15,0,-9999,-9999
2017,11,18,23,97,68,180,36,-9999,-9999,-9999
2017,11,19,0,97,76,200,36,-9999,-9999,-9999
2017,11,19,1,99,93,170,26,4,-9999,-9999
2017,11,19,2,102,100,170,31,-9999,-9999,-9999
2017,11,19,3,102,102,210,67,-9999,-9999,-9999
2017,11,19,4,105,105,200,46,-9999,-9999,-9999
2017,11,19,5,120,90,290,62,-9999,33,-9999
2017,11,19,6,95,75,300,88,-9999,23,58
2017,11,19,7,67,56,300,124,-9999,3,-9999
2017,11,19,8,46,17,300,124,-9999,-9999,-9999
2017,11,19,9,33,16,290,98,-9999,-9999,-9999
2017,11,19,10,25,16,300,98,-9999,3,-9999
2017,11,19,11,19,-5,310,82,0,3,-9999
2017,11,19,12,12,5,300,82,-9999,-9999,8
2017,11,19,13,3,1,290,113,-9999,-9999,-9999
2017,11,19,14,2,-3,300,124,-9999,-9999,-9999
2017,11,19,15,6,-16,310,88,-9999,-9999,-9999
2017,11,19,16,6,-17,300,98,-9999,-9999,-9999
2017,11,19,17,5,-20,330,51,-9999,-9999,-9999
2017,11,19,18,15,-29,290,88,-9999,-9999,-9999
2017,11,19,19,17,-42,300,134,-9999,-9999,-9999
2017,11,19,20,13,-42,300,144,-9999,-9999,-9999
2017,11,19,21,10,-51,290,113,-9999,-9999,-9999
2017,11,19,22,4,-48,300,93,0,-9999,-9999
2017,11,19,23,0,-57,290,108,0,-9999,-9999
2017,11,20,0,0,-55,290,144,0,-9999,-9999
2017,11,20,1,0,-55,290,113,0,-9999,-9999
2017,11,20,2,0,-51,290,134,0,-9999,-9999
2017,11,20,3,-5,-54,290,113,0,-9999,-9999
2017,11,20,4,-10,-55,300,67,0,-9999,-9999
2017,11,20,5,-13,-52,300,57,0,-9999,-9999
2017,11,20,6,-16,-52,290,93,0,-9999,-9999
2017,11,20,7,-20,-53,300,41,0,-9999,-9999
2017,11,20,8,-22,-55,290,62,4,-9999,-9999
2017,11,20,9,-25,-55,300,57,0,-9999,-9999
2017,11,20,10,-27,-60,320,57,0,-9999,-9999
2017,11,20,11,-28,-62,340,21,0,-9999,-9999
2017,11,20,12,-30,-65,270,31,0,-9999,-9999
2017,11,20,13,-25,-67,240,31,0,-9999,-9999
2017,11,20,14,-11,-78,270,26,0,-9999,-9999
2017,11,20,15,10,-100,270,26,0,-9999,-9999
2017,11,20,16,44,-125,300,41,0,-9999,-9999
2017,11,20,17,68,-119,300,36,0,-9999,-9999
2017,11,20,18,86,-116,310,31,0,-9999,-9999
2017,11,20,19,96,-108,310,26,0,-9999,-9999
2017,11,20,20,97,-89,0,0,0,-9999,-9999
2017,11,20,21,90,-89,200,21,0,-9999,-9999
2017,11,20,22,73,-84,200,36,0,-9999,-9999
2017,11,20,23,56,-85,220,21,0,-9999,-9999
2017,11,21,0,32,-59,0,0,0,-9999,-9999
2017,11,21,1,12,-49,0,0,0,-9999,-9999
2017,11,21,2,-2,-45,0,0,0,-9999,-9999
2017,11,21,3,-15,-44,0,0,0,-9999,-9999
2017,11,21,4,-21,-47,360,15,0,-9999,-9999
2017,11,21,5,-13,-49,0,0,0,-9999,-9999
2017,11,21,6,2,-46,0,0,0,-9999,-9999
2017,11,21,7,5,-46,0,0,0,-9999,-9999
2017,11,21,8,29,-52,190,41,0,-9999,-9999
2017,11,21,9,37,-53,220,15,0,-9999,-9999
2017,11,21,10,34,-33,270,26,0,-9999,-9999
2017,11,21,11,62,-1,270,36,0,-9999,-9999
2017,11,21,12,58,2,0,0,0,-9999,-9999
2017,11,21,13,65,16,300,21,0,-9999,-9999
2017,11,21,14,80,30,320,15,0,-9999,-9999
2017,11,21,15,95,45,190,26,0,-9999,-9999
2017,11,21,16,95,45,200,21,0,-9999,-9999
2017,11,21,17,103,53,220,26,4,-9999,-9999
2017,11,21,18,94,59,70,15,-9999,-9999,-9999
2017,11,21,19,96,59,200,21,-9999,-9999,-9999
2017,11,21,20,100,60,130,21,4,-9999,-9999
2017,11,21,21,100,57,200,21,4,-9999,-9999
2017,11,21,22,92,50,0,0,4,-9999,-9999
2017,11,21,23,79,49,0,0,0,-9999,-9999
2017,11,22,0,62,54,0,0,4,-9999,-9999
2017,11,22,1,64,56,0,0,-9999,-9999,-9999
2017,11,22,2,62,43,0,0,4,-9999,-9999
2017,11,22,3,65,59,0,0,-9999,-9999,-9999
2017,11,22,4,60,60,0,0,0,-9999,-9999
2017,11,22,5,47,47,0,0,0,-9999,-9999
2017,11,22,6,34,34,0,0,0,-9999,-9999
2017,11,22,8,38,38,0,0,4,-9999,-9999
2017,11,22,9,70,66,280,51,-9999,-9999,-9999
2017,11,22,10,70,52,290,62,0,-9999,-9999
2017,11,22,11,61,37,300,57,0,-9999,-9999
2017,11,22,12,56,30,310,51,4,-9999,-9999
2017,11,22,13,51,-5,310,41,0,-9999,-9999
2017,11,22,14,52,-12,310,57,0,-9999,-9999
2017,11,22,15,60,-12,310,72,0,-9999,-9999
2017,11,22,16,65,-13,300,98,0,-9999,-9999
2017,11,22,17,77,-34,300,93,0,-9999,-9999
2017,11,22,18,83,-58,310,93,0,-9999,-9999
2017,11,22,19,83,-60,290,77,0,-9999,-9999
2017,11,22,20,85,-68,300,67,0,-9999,-9999
2017,11,22,21,75,-61,310,62,0,-9999,-9999
2017,11,22,22,64,-60,300,77,0,-9999,-9999
2017,11,22,23,51,-51,320,41,0,-9999,-9999
2017,11,23,0,40,-60,290,26,0,-9999,-9999
2017,11,23,1,26,-56,290,26,0,-9999,-9999
2017,11,23,2,13,-58,280,26,0,-9999,-9999
2017,11,23,3,-11,-51,0,0,0,-9999,-9999
2017,11,23,4,0,-55,310,26,0,-9999,-9999
2017,11,23,5,-14,-52,0,0,0,-9999,-9999
2017,11,23,6,-20,-52,0,0,0,-9999,-9999
2017,11,23,7,-35,-57,0,0,0,-9999,-9999
2017,11,23,8,-35,-58,0,0,0,-9999,-9999
2017,11,23,9,-45,-60,0,0,0,-9999,-9999
2017,11,23,10,-38,-44,0,0,0,-9999,-9999
2017,11,23,11,-46,-47,0,0,0,-9999,-9999
2017,11,23,12,-52,-54,0,0,0,-9999,-9999
2017,11,23,13,-59,-59,0,0,0,-9999,-9999
2017,11,23,14,-27,-45,0,0,0,-9999,-9999
2017,11,23,15,9,-40,0,0,0,-9999,-9999
2017,11,23,16,60,-41,210,26,0,-9999,-9999
2017,11,23,17,65,-40,120,26,0,-9999,-9999
2017,11,23,18,100,-32,310,62,0,-9999,-9999
2017,11,23,19,98,-22,310,72,0,-9999,-9999
2017,11,23,20,99,-22,330,41,0,-9999,-9999
2017,11,23,21,95,-19,330,31,0,-9999,-9999
2017,11,23,22,56,-36,0,0,0,-9999,-9999
2017,11,23,23,34,-33,0,0,0,-9999,-9999
2017,11,24,0,12,-27,0,0,0,-9999,-9999
2017,11,24,1,5,-22,0,0,0,-9999,-9999
2017,11,24,2,3,-22,0,0,0,-9999,-9999
2017,11,24,3,-13,-30,0,0,0,-9999,-9999
2017,11,24,4,-5,-17,0,0,0,-9999,-9999
2017,11,24,5,-17,-17,0,0,0,-9999,-9999
2017,11,24,6,-11,-11,0,0,0,-9999,-9999
2017,11,24,7,-20,-20,0,0,0,-9999,-9999
2017,11,24,8,-23,-23,0,0,0,-9999,-9999
2017,11,24,9,-19,-19,0,0,0,-9999,-9999
2017,11,24,10,-10,-11,280,15,0,-9999,-9999
2017,11,24,11,0,-9,300,21,0,-9999,-9999
2017,11,24,12,-15,-15,0,0,0,-9999,-9999
2017,11,24,13,-21,-21,0,0,0,-9999,-9999
2017,11,24,14,0,0,0,0,0,-9999,-9999
2017,11,24,15,45,11,0,0,0,-9999,-9999
2017,11,24,16,98,-50,300,26,0,-9999,-9999
2017,11,24,17,115,-55,290,21,0,-9999,-9999
2017,11,24,18,131,-13,140,26,0,-9999,-9999
2017,11,24,19,122,3,130,26,0,-9999,-9999
2017,11,24,20,131,1,170,31,0,-9999,-9999
2017,11,24,21,114,0,200,15,0,-9999,-9999
2017,11,24,22,97,3,190,21,0,-9999,-9999
2017,11,24,23,74,1,0,0,0,-9999,-9999
2017,11,25,0,33,-2,0,0,0,-9999,-9999
2017,11,25,1,22,-4,0,0,0,-9999,-9999
2017,11,25,2,16,-1,0,0,0,-9999,-9999
2017,11,25,3,6,3,0,0,0,-9999,-9999
2017,11,25,4,6,0,0,0,0,-9999,-9999
2017,11,25,5,-1,-7,0,0,0,-9999,-9999
2017,11,25,6,-4,-4,0,0,0,-9999,-9999
2017,11,25,7,-10,-10,0,0,0,-9999,-9999
2017,11,25,8,-12,-12,0,0,0,-9999,-9999
2017,11,25,9,58,2,280,51,0,-9999,-9999
2017,11,25,10,61,1,290,51,0,-9999,-9999
2017,11,25,11,66,0,290,46,0,-9999,-9999
2017,11,25,12,70,-1,300,72,0,-9999,-9999
2017,11,25,13,73,5,300,77,0,-9999,-9999
2017,11,25,14,88,8,290,72,0,-9999,-9999
2017,11,25,15,95,0,290,57,4,-9999,-9999
2017,11,25,16,107,-4,280,98,4,-9999,-9999
2017,11,25,17,115,1,300,46,0,-9999,-9999
2017,11,25,18,125,3,300,93,0,-9999,-9999
2017,11,25,19,125,0,310,88,0,-9999,-9999
2017,11,25,20,121,-4,290,93,0,-9999,-9999
2017,11,25,21,111,1,300,51,0,-9999,-9999
2017,11,25,22,100,7,310,67,0,-9999,-9999
2017,11,25,23,90,13,310,82,0,-9999,-9999
2017,11,26,0,84,15,290,51,0,-9999,-9999
2017,11,26,1,79,15,300,31,0,-9999,-9999
2017,11,26,2,72,15,130,21,0,-9999,-9999
2017,11,26,3,76,10,310,41,0,-9999,-9999
2017,11,26,4,73,9,300,62,0,-9999,-9999
2017,11,26,5,68,0,300,72,4,-9999,-9999
2017,11,26,6,60,-23,300,77,0,-9999,-9999
2017,11,26,7,51,-27,310,108,0,-9999,-9999
2017,11,26,8,48,-33,310,67,0,-9999,-9999
2017,11,26,9,42,-50,320,72,-9999,-9999,-9999
2017,11,26,10,35,-52,310,72,-9999,-9999,-9999
2017,11,26,11,30,-62,310,57,-9999,-9999,-9999
2017,11,26,12,28,-73,320,51,-9999,-9999,-9999
2017,11,26,13,23,-65,310,82,-9999,-9999,-9999
2017,11,26,14,26,-56,290,67,-9999,-9999,-9999
2017,11,26,15,42,-76,300,82,0,-9999,-9999
2017,11,26,16,63,-83,300,62,0,-9999,-9999
2017,11,26,17,73,-90,300,62,-9999,-9999,-9999
2017,11,26,18,83,-89,300,82,-9999,-9999,-9999
2017,11,26,19,81,-73,300,46,0,-9999,-9999
2017,11,26,20,81,-67,310,72,0,-9999,-9999
2017,11,26,21,73,-60,300,88,0,-9999,-9999
2017,11,26,22,60,-61,290,41,0,-9999,-9999
2017,11,26,23,51,-60,300,51,0,-9999,-9999
2017,11,27,0,43,-60,310,31,0,-9999,-9999
2017,11,27,1,31,-56,290,26,0,-9999,-9999
2017,11,27,2,35,-64,300,46,0,-9999,-9999
2017,11,27,3,35,-70,300,62,0,-9999,-9999
2017,11,27,4,32,-75,310,57,0,-9999,-9999
2017,11,27,5,28,-73,290,51,0,-9999,-9999
2017,11,27,6,25,-70,290,36,0,-9999,-9999
2017,11,27,7,22,-70,290,36,0,-9999,-9999
2017,11,27,8,19,-68,290,46,0,-9999,-9999
2017,11,27,9,21,-70,270,46,0,-9999,-9999
2017,11,27,10,20,-68,280,46,0,-9999,-9999
2017,11,27,11,16,-65,290,67,0,-9999,-9999
2017,11,27,12,17,-63,280,51,0,-9999,-9999
2017,11,27,13,13,-65,290,31,0,-9999,-9999
2017,11,27,14,38,-85,290,21,0,-9999,-9999
2017,11,27,15,58,-126,300,57,0,-9999,-9999
2017,11,27,16,85,-118,270,36,0,-9999,-9999
2017,11,27,17,106,-106,290,26,0,-9999,-9999
2017,11,27,18,125,-101,250,15,0,-9999,-9999
2017,11,27,19,136,-96,0,0,0,-9999,-9999
2017,11,27,20,141,-87,0,0,0,-9999,-9999
2017,11,27,21,126,-89,0,0,0,-9999,-9999
2017,11,27,22,113,-70,0,0,0,-9999,-9999
2017,11,27,23,71,-49,0,0,0,-9999,-9999
2017,11,28,0,44,-38,0,0,0,-9999,-9999
2017,11,28,1,21,-45,0,0,0,-9999,-9999
2017,11,28,2,5,-44,0,0,0,-9999,-9999
2017,11,28,3,-11,-46,0,0,0,-9999,-9999
2017,11,28,4,-18,-50,0,0,0,-9999,-9999
